rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,rollout/ep_len_mean,train/clip_fraction,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/loss,train/explained_variance,train/n_updates,train/clip_range_vf,train/clip_range,train/approx_kl,train/learning_rate
32.846187591552734,1471,16252928,11044,124,756.11,0.09707870483398437,0.1360727697610855,13.903804583847522,-0.002150481285934802,0.673572237836197,1.3642137050628662,0.8403147459030151,1230,0.2,0.1,0.0027838293,1e-05
31.99026870727539,1483,16384000,11044,125,743.98,0.10046844482421875,0.13719356060028076,13.707208463549614,-0.002231900015704014,0.6594359022565186,1.2934765815734863,0.8361344337463379,1240,0.2,0.1,0.0027933628,1e-05
30.827159881591797,1495,16515072,11044,126,701.94,0.10557861328125,0.13832925260066986,13.509812732040881,-0.0022821286160251476,0.7330096332356334,1.4031621217727661,0.8367116451263428,1250,0.2,0.1,0.0029067714,1e-05
32.95307922363281,1507,16646144,11043,127,763.77,0.1038330078125,0.13949257135391235,13.309853187203407,-0.0023400991594826337,0.6604891852941364,1.2934333086013794,0.8346001505851746,1260,0.2,0.1,0.002903163,1e-05
32.75187683105469,1519,16777216,11043,128,761.02,0.09627227783203125,0.14065557718276978,13.110036662220955,-0.0020968205122699145,0.6889192254049703,1.3703316450119019,0.8407789468765259,1270,0.2,0.1,0.002795586,1e-05
32.335174560546875,1531,16908288,11042,129,750.88,0.09963150024414062,0.14181266725063324,12.912616927176714,-0.0022463433402663212,0.6558037642156705,1.2718722820281982,0.8427274823188782,1280,0.2,0.1,0.0027765043,1e-05
32.25507354736328,1542,17039360,11043,130,745.58,0.09701766967773437,0.1429918110370636,12.715082822740078,-0.002062267525434436,0.6952665695454925,1.3542592525482178,0.8394389152526855,1290,0.2,0.1,0.002789407,1e-05
29.475034713745117,1554,17170432,11044,131,688.63,0.10229568481445313,0.1441538780927658,12.518770026415586,-0.0022285561147327828,0.6939669315936043,1.3613264560699463,0.8255659937858582,1300,0.2,0.1,0.0027920576,1e-05
32.37063217163086,1566,17301504,11045,132,740.21,0.10361480712890625,0.14535537362098694,12.32121525630355,-0.0024851982494510593,0.7121187740005552,1.2957754135131836,0.8460712432861328,1310,0.2,0.1,0.0028703988,1e-05
30.386056900024414,1578,17432576,11046,133,706.2,0.10512771606445312,0.14658136665821075,12.120473052561284,-0.002538309674582706,0.687132728099823,1.2930099964141846,0.8390854597091675,1320,0.2,0.1,0.0028858753,1e-05
31.02536392211914,1589,17563648,11046,134,724.22,0.09820632934570313,0.14779305458068848,11.921687722951173,-0.002492917868312361,0.6223162680398673,1.1839983463287354,0.859943151473999,1330,0.2,0.1,0.0027887519,1e-05
30.279640197753906,1601,17694720,11046,135,704.61,0.096759033203125,0.14898580312728882,11.72680159881711,-0.0022091426732004037,0.6789758915547282,1.2621508836746216,0.8537896275520325,1340,0.2,0.1,0.0027517343,1e-05
32.842193603515625,1613,17825792,11048,136,749.93,0.10033721923828125,0.15021643042564392,11.530998860299587,-0.0022605322852541575,0.6913991275709123,1.2841508388519287,0.8549984693527222,1350,0.2,0.1,0.0027707268,1e-05
32.464176177978516,1625,17956864,11045,137,746.65,0.10163421630859375,0.15146422386169434,11.332913365215063,-0.0023303140666939724,0.6605762810446322,1.0930097103118896,0.8399418592453003,1360,0.2,0.1,0.0028265854,1e-05
33.20909881591797,1637,18087936,11042,138,762.06,0.099090576171875,0.1527184098958969,11.135185823589563,-0.002130560836121731,0.6850158024346455,1.1811118125915527,0.8271269202232361,1370,0.2,0.1,0.0028457856,1e-05
33.38524627685547,1650,18219008,11041,139,769.0,0.10063323974609376,0.153973788022995,10.93821723163128,-0.002274422545997368,0.6955687192268669,1.1431138515472412,0.8240988254547119,1380,0.2,0.1,0.0027985452,1e-05
34.04447555541992,1662,18350080,11039,140,780.96,0.10215377807617188,0.15526233613491058,10.739450303465128,-0.0023453326267372176,0.6740615120623261,1.1658035516738892,0.8266028165817261,1390,0.2,0.1,0.0028543137,1e-05
35.118385314941406,1674,18481152,11039,141,803.59,0.10297088623046875,0.15657490491867065,10.53832798153162,-0.002267320781447779,0.7018602560739964,1.176479697227478,0.8165427446365356,1400,0.2,0.1,0.0029119384,1e-05
32.34473419189453,1685,18612224,11039,142,738.89,0.09811859130859375,0.15783292055130005,10.342510309070349,-0.0021774705722236833,0.6808644477976487,1.2564666271209717,0.837200403213501,1410,0.2,0.1,0.0027573796,1e-05
31.678213119506836,1697,18743296,11040,143,730.87,0.09661178588867188,0.15913620591163635,10.147418232262135,-0.00207344536556775,0.7119320809142664,1.175344467163086,0.8279106020927429,1420,0.2,0.1,0.0027815965,1e-05
32.91783905029297,1709,18874368,11039,144,763.83,0.1009674072265625,0.16043782234191895,9.95116093456745,-0.0023090436489837884,0.7103336196858436,1.1850451231002808,0.8338769674301147,1430,0.2,0.1,0.0028741735,1e-05
33.011531829833984,1721,19005440,11039,145,757.24,0.10272293090820313,0.1617894470691681,9.75189275741577,-0.0023655045287341637,0.6472104913787916,1.1975924968719482,0.8417073488235474,1440,0.2,0.1,0.0028931112,1e-05
31.56957244873047,1733,19136512,11039,146,738.37,0.10039291381835938,0.1631019115447998,9.554759085178375,-0.002383422578259342,0.6919179038144648,1.3178694248199463,0.8329641222953796,1450,0.2,0.1,0.0027919472,1e-05
31.462848663330078,1745,19267584,11037,147,727.72,0.101043701171875,0.16443118453025818,9.360367165505886,-0.0023874468553913173,0.6867159667424858,1.0383355617523193,0.8532202243804932,1460,0.2,0.1,0.0028335014,1e-05
32.890438079833984,1757,19398656,11036,148,761.86,0.09746475219726562,0.16577067971229553,9.165373756736518,-0.0023102923448277577,0.6489068241091445,1.1017699241638184,0.8561347723007202,1470,0.2,0.1,0.0027483557,1e-05
30.846662521362305,1769,19529728,11036,149,713.81,0.0980255126953125,0.16714029014110565,8.969154915958644,-0.002309778489143355,0.7002113941591233,1.1929486989974976,0.8458220958709717,1480,0.2,0.1,0.0027662003,1e-05
32.103519439697266,1781,19660800,11037,150,746.81,0.09981765747070312,0.168477863073349,8.775196582823991,-0.0022752052902433205,0.6711062844842672,1.048312783241272,0.8458521366119385,1490,0.2,0.1,0.0027881563,1e-05
31.609947204589844,1793,19791872,11037,151,744.98,0.0974273681640625,0.16987648606300354,8.580147209018469,-0.0023885661976237316,0.6762987139634788,1.0125584602355957,0.8490579128265381,1500,0.2,0.1,0.0028146477,1e-05
29.764537811279297,1805,19922944,11036,152,694.98,0.09632720947265624,0.17122101783752441,8.386829739063979,-0.0023188694331111037,0.6907698631985113,1.0664646625518799,0.8408330082893372,1510,0.2,0.1,0.0026849434,1e-05
32.654048919677734,1817,20054016,11034,153,763.89,0.09797515869140624,0.1726374626159668,8.192731765657664,-0.002394398378964979,0.6638075984315946,1.1412016153335571,0.8574182391166687,1520,0.2,0.1,0.0027841637,1e-05
