elapsed_step,reset_marker,body_x,body_y,body_z,quat_w,quat_x,quat_y,quat_z,FR_abad,FR_hip,FR_knee,FL_abad,FL_hip,FL_knee,HR_abad,HR_hip,HR_knee,HL_abad,HL_hip,HL_knee,reward_total,healthy_reward,penalty_base_xvel,penalty_base_zvel,penalty_base_zpos,penalty_base_orientation,penalty_base_straight,penalty_base_linear_accel,penalty_base_angular_vel,penalty_action_smooth,ctrl_cost,contact_cost,is_healthy,x_position,y_position,x_velocity,y_velocity,pBody_des_z,desired_h,cmd_vel_x,cmd_vel_y,cmd_vel_yaw,reward_base_xvel,reward_base_zvel,reward_base_zpos,reward_base_orientation,reward_base_straight,reward_base_linear_accel,reward_base_angular_vel,reward_action_smooth,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,action_16,action_17,action_18,action_19,action_20,action_21,action_22,action_23,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45
3470,0,17.3544,-0.846698,0.308184,0.997989,0.0247956,0.00588049,0.0580442,0.0205284,-1.11727,2.10135,-0.403875,-1.97108,2.41709,0.303324,-1.73524,2.52345,-0.0511901,-0.885985,2.01266,0.624694,1,1.16474,0.0209653,0.0363473,0.100564,4.70857,137.168,0.117766,0.0337427,8.4729,0,1,17.3544,-0.846698,2.61175,-0.158362,0.296068,0.332874,3,0,0,0.312003,0.979253,0.964305,0.904327,0.00901763,2.68236e-60,0.888904,0.96682,-0.133468,0.0310075,-0.0184737,0.101634,0.00797958,0.0376326,0.0957067,0.0207415,0.0430397,0.0119332,0.0411039,0.254415,0.0206954,-0.0350148,0.0723973,0.0148505,0.0186759,-0.189844,0.0244276,0.0261352,0.13701,0.0442,0.0302301,0.319386,3,2.57552,-0.458572,0.0528817,0.264264,-0.173506,0.133514,0.0488334,0.0146163,0.115834,0.0181491,-1.09848,2.10034,-0.3937,-1.98223,2.38061,0.316383,-1.77078,2.50336,-0.0536937,-0.867593,2.0091,1.22623,-9.48864,0.664184,-5.38764,2.73512,19.0717,-5.50973,14.2785,11.4815,1.2376,-9.30786,2.03265,1,0,0,1,0.285506,-0.163622,-0.280165,0.14774,0.101861,-0.185892,0.974913,0.222587
3475,0,17.3807,-0.848024,0.308968,0.997917,0.0261756,0.00560524,0.0586986,0.03097,-1.20705,2.10008,-0.44863,-1.80586,2.56255,0.203571,-1.448,2.565,-0.0394986,-0.975152,2.021,0.598848,1,1.08844,0.379765,0.0468736,0.104161,4.57947,156.124,0.0346553,0.0558418,11.1232,0,1,17.3807,-0.848024,2.63719,-0.113117,0.293344,0.332874,3,0,0,0.336742,0.684022,0.954208,0.90108,0.0102603,1.57186e-68,0.965938,0.945689,-0.122922,0.0254928,-0.0185104,0.0892277,0.0109857,0.0399198,0.060734,0.075247,0.0410617,0.0125875,0.0366736,0.28341,0.00479235,-0.0110532,0.0598399,0.0185673,0.0653611,-0.214252,0.0169939,0.0277245,0.101905,0.0116634,0.0859279,0.255977,3,2.60454,-0.413666,0.169848,0.160911,-0.0331141,0.0875577,0.0516122,0.0142606,0.117139,0.0287562,-1.18983,2.10137,-0.441182,-1.85497,2.54024,0.226665,-1.51757,2.56559,-0.0418935,-0.957271,2.02146,1.04484,-8.81459,-0.360569,-4.16657,20.4416,13.1185,-10.9504,32.3136,2.05209,1.15074,-8.80135,0.754539,1,0,0,1,0.260334,-0.16064,-0.280219,0.206665,0.0972508,-0.178243,0.999631,0.0271759
3480,0,17.4067,-0.848893,0.31074,0.997951,0.0259118,0.00474395,0.0583079,0.0447634,-1.28586,2.08454,-0.467486,-1.44394,2.59591,0.0851951,-1.07302,2.49053,-0.0263478,-1.06372,2.01016,0.559028,1,1.32866,0.588917,0.0549054,0.102448,4.47285,149.703,0.167842,0.10793,6.89793,0,1,17.4067,-0.848893,2.55711,-0.0761271,0.292439,0.332874,3,0,0,0.264831,0.554928,0.946575,0.902625,0.0114148,9.65717e-66,0.845488,0.89769,-0.0858937,0.011471,-0.0125443,0.0730382,0.00924746,0.0251904,0.00859907,0.119734,0.0433812,0.0126349,0.00845305,0.293588,-0.0090873,0.0241355,0.0229475,0.0236482,0.113907,-0.199831,-0.00272067,0.0270526,0.0300864,-0.032837,0.156371,0.153914,3,2.52947,-0.362206,0.231867,-0.140055,-0.337229,-0.185749,0.0511905,0.0124905,0.116403,0.0417222,-1.27115,2.08888,-0.466441,-1.52848,2.60062,0.10794,-1.14528,2.51358,-0.028851,-1.04639,2.01269,1.46763,-7.62881,-1.86253,-1.09098,40.2586,0.466665,-11.7566,37.5632,-9.73397,1.31695,-8.75056,-1.48503,1,0,0,1,0.235522,-0.156766,-0.281686,0.266826,0.0920178,-0.180729,0.988154,-0.153469
3485,0,17.4317,-0.849875,0.312356,0.998085,0.0234225,0.00251258,0.0571917,0.0660934,-1.35075,2.04766,-0.452692,-1.03428,2.50362,0.00519906,-0.766934,2.3455,-0.0103796,-1.14613,2.0001,0.557026,1,1.54654,0.354298,0.0558432,0.095737,4.58869,165.937,0.566008,0.0784879,3.45875,0,1,17.4317,-0.849875,2.48449,-0.113105,0.293741,0.332874,3,0,0,0.212983,0.701666,0.945687,0.908703,0.0101662,8.59549e-73,0.567788,0.924513,-0.0634626,-0.0177904,-0.00645298,0.0350665,0.0221888,0.0203926,-0.00333892,0.0797383,0.0419789,0.0202775,-0.0155458,0.328231,0.0228689,0.0558095,-0.0110029,0.039371,0.132993,-0.126723,-0.0054617,0.028874,-0.025347,-0.0640452,0.179133,0.0774545,3,2.455,-0.390033,0.142341,-0.563586,-0.44604,-0.222322,0.046486,0.00769475,0.114299,0.0617423,-1.33805,2.05489,-0.45661,-1.10858,2.52892,0.0184994,-0.820611,2.37786,-0.0136594,-1.13017,2.00204,2.20633,-6.353,-3.8217,1.81631,39.5942,-11.2489,-7.19844,28.6911,-15.47,1.63411,-8.09849,-0.957001,1,0,0,1,0.209931,-0.150605,-0.286209,0.326871,0.0876732,-0.193107,0.948185,-0.31772
3490,0,17.4566,-0.851284,0.312974,0.998252,0.0191217,0.000362321,0.0559229,0.0909556,-1.41214,2.0136,-0.416078,-0.733895,2.34799,-0.0352628,-0.543056,2.17429,0.0086796,-1.22036,1.98304,0.578369,1,1.48551,0.0940733,0.0487894,0.0874049,4.71056,64.5215,0.963771,0.0840121,5.01283,0,1,17.4566,-0.851284,2.50483,-0.151381,0.296711,0.332874,3,0,0,0.226387,0.910216,0.952382,0.916306,0.00899972,9.52058e-29,0.381452,0.91942,-0.048709,-0.0465717,0.00204682,-0.00611301,0.0362297,0.0463266,0.0149264,-0.000360658,0.0283662,0.027744,-0.0122349,0.342845,0.0917425,0.0809764,-0.0286787,0.0605737,0.151292,-0.0659328,-0.00249378,0.0291049,-0.0550466,-0.075554,0.122523,0.0254168,3,2.4723,-0.428755,0.0442769,-0.874316,-0.360885,-0.262879,0.0381455,0.00286206,0.11187,0.0860305,-1.40015,2.02036,-0.423957,-0.784896,2.38114,-0.0291579,-0.58251,2.20948,0.00529776,-1.20739,1.99101,2.51878,-6.07513,-3.36769,3.93184,27.6019,-16.2493,-3.41723,20.9535,-17.4105,1.98505,-7.46081,-1.32732,1,0,0,1,0.184733,-0.143268,-0.288888,0.380861,0.0859081,-0.210291,0.884957,-0.465673
3495,0,17.4819,-0.852876,0.312875,0.998407,0.0143328,-0.0018921,0.0545344,0.115383,-1.46693,1.97213,-0.373097,-0.531984,2.18046,-0.0540391,-0.374024,1.99547,0.0277763,-1.28878,1.95424,0.592868,1,1.34717,0.094332,0.0360948,0.0796386,4.75073,61.9427,1.05032,0.0470267,3.14144,0,1,17.4819,-0.852876,2.55094,-0.162117,0.300843,0.332874,3,0,0,0.259975,0.909981,0.964549,0.92345,0.00864539,1.25493e-27,0.349825,0.954062,-0.0387083,-0.0655135,0.0151091,-0.0188792,0.0397644,0.0641113,0.0563026,-0.0647315,0.0134611,0.0191342,-0.00179723,0.326025,0.120063,0.0981571,-0.0291639,0.0679559,0.182538,-0.0451327,0.00363627,0.0177534,-0.072457,-0.0604729,0.0597826,-0.00315633,3,2.51794,-0.439903,-0.0324078,-0.907244,-0.401716,-0.25662,0.0288304,-0.00221492,0.109166,0.111443,-1.45786,1.98428,-0.381494,-0.566487,2.21367,-0.0513451,-0.404356,2.03106,0.0239471,-1.27502,1.95932,2.50399,-5.51682,-3.88585,4.31398,18.5649,-16.7482,-1.55409,15.9864,-17.9078,1.94644,-6.91821,-2.60768,1,0,0,1,0.159693,-0.13593,-0.289888,0.425911,0.08659,-0.229724,0.80151,-0.597981
3500,0,17.5077,-0.854533,0.312368,0.998514,0.0107325,-0.00373307,0.0532924,0.135589,-1.51308,1.91924,-0.335436,-0.395304,2.0264,-0.0616065,-0.239319,1.81805,0.0460343,-1.35426,1.92729,0.607514,1,1.20726,0.174518,0.0198862,0.0742853,4.77463,28.5313,0.514546,0.0279834,2.52161,0,1,17.5077,-0.854533,2.59758,-0.167321,0.30574,0.332874,3,0,0,0.299014,0.839862,0.98031,0.928407,0.00844121,4.06475e-13,0.597772,0.972405,-0.0289634,-0.074604,0.0366565,-0.0137081,0.0331753,0.0748964,0.0704404,-0.108717,0.00396257,0.0155936,0.00236475,0.294388,0.114447,0.11344,-0.024297,0.0653979,0.226309,-0.0308974,0.00607802,-0.00231522,-0.0783712,-0.0498099,0.0137206,-0.0154402,3,2.56446,-0.444215,-0.0708986,-0.613136,-0.300428,-0.219893,0.0218331,-0.00631117,0.106711,0.131622,-1.50397,1.92935,-0.342319,-0.418579,2.05574,-0.0607761,-0.263788,1.85259,0.0425197,-1.34169,1.93312,2.01512,-4.61287,-5.10375,3.61106,12.5713,-15.0454,-0.56891,12.8654,-17.5936,1.79237,-6.42878,-2.77649,1,0,0,1,0.132636,-0.130089,-0.291998,0.461221,0.0880947,-0.249156,0.699832,-0.714308
3505,0,17.534,-0.856206,0.311778,0.998578,0.00858502,-0.00510252,0.0523726,0.154271,-1.55541,1.8673,-0.308291,-0.309328,1.90123,-0.0617981,-0.13179,1.65248,0.0626128,-1.41178,1.89248,0.632291,1,1.0282,0.172618,0.00293265,0.0711162,4.78395,40.7329,0.190069,0.0233871,2.94997,0,1,17.534,-0.856206,2.65727,-0.16764,0.310801,0.332874,3,0,0,0.357649,0.841459,0.997072,0.931354,0.00836293,2.04145e-18,0.826902,0.976884,-0.019165,-0.077272,0.0598575,0.00359601,0.0203748,0.0782894,0.0564715,-0.120672,-0.00264497,0.0194344,0.00458629,0.24624,0.0885765,0.118488,-0.0229195,0.0574298,0.267097,-0.0186132,0.00222589,-0.0244298,-0.0739494,-0.0455755,-0.0148075,-0.0099729,3,2.62439,-0.445824,-0.0792533,-0.338675,-0.231798,-0.1471,0.0176818,-0.00929141,0.104881,0.150704,-1.54747,1.87809,-0.312941,-0.32301,1.92388,-0.0622772,-0.150972,1.68368,0.059404,-1.40101,1.90026,1.82627,-4.1145,-5.26947,2.50258,7.66684,-11.9048,0.116369,10.2067,-16.1786,1.62783,-5.57347,-3.67722,1,0,0,1,0.106619,-0.1249,-0.291441,0.485685,0.0890884,-0.267231,0.580749,-0.814082
3510,0,17.561,-0.85788,0.311229,0.998605,0.00785551,-0.00604517,0.0518683,0.169205,-1.58332,1.79794,-0.293054,-0.268977,1.81516,-0.0565087,-0.0554285,1.52124,0.0774998,-1.45892,1.84618,0.655749,1,0.816832,0.167683,0.0132486,0.069763,4.7962,47.778,0.0264645,0.0213908,3.11168,0,1,17.561,-0.85788,2.72772,-0.168932,0.315645,0.332874,3,0,0,0.441829,0.845622,0.986839,0.932615,0.00826112,1.77949e-21,0.973883,0.978836,-0.0125073,-0.0761326,0.0798806,0.0248417,0.00476003,0.0737962,0.0417122,-0.119093,-0.0101912,0.0220661,0.00851105,0.204506,0.0491025,0.114019,-0.0192339,0.0534791,0.301941,-0.00785775,-0.00203161,-0.0428038,-0.0658797,-0.0400904,-0.0341963,0.00279217,3,2.69464,-0.451673,-0.0838373,-0.0353238,-0.141572,-0.0719317,0.016318,-0.0112588,0.10388,0.166468,-1.57869,1.81292,-0.295312,-0.27369,1.82924,-0.058076,-0.0657131,1.5377,0.0746795,-1.4505,1.85655,1.358,-2.21173,-7.74485,1.29087,3.16506,-7.80464,0.599099,7.3211,-13.2328,1.44309,-4.4903,-4.86864,1,0,0,1,0.0797585,-0.120555,-0.291564,0.498425,0.0886117,-0.282999,0.445856,-0.895105
3515,0,17.5885,-0.859488,0.310921,0.998656,0.00694706,-0.00579497,0.0510344,0.184976,-1.60461,1.72629,-0.28478,-0.271915,1.77695,-0.0484978,-0.0425026,1.52199,0.0899316,-1.4858,1.77311,0.66694,1,0.770835,0.0232918,0.0279093,0.0672041,4.75875,47.24,0.232781,0.0228043,4.19945,0,1,17.5885,-0.859488,2.74306,-0.153772,0.320224,0.332874,3,0,0,0.462627,0.976977,0.972477,0.935004,0.00857628,3.04736e-21,0.792327,0.977454,-0.00945067,-0.0740769,0.101167,0.0518225,-0.00540206,0.070003,0.0159377,-0.104105,-0.016978,0.0254313,0.0158294,0.169855,0.0063317,0.104058,-0.0156744,0.047469,0.324262,0.00252106,-0.00809362,-0.0663977,-0.048161,-0.029481,-0.0418348,0.0234546,3,2.71282,-0.432884,-0.0353421,-0.359569,0.210076,-0.243637,0.0144683,-0.0108655,0.102196,0.18147,-1.60093,1.74055,-0.286347,-0.268024,1.78072,-0.0500339,-0.0415744,1.51514,0.0873581,-1.48103,1.78747,1.67353,-2.01832,-7.10527,0.798905,-1.12473,-2.84732,0.781414,0.245044,2.23502,1.26915,-2.59109,-7.15975,1,0,0,1,0.0532813,-0.116132,-0.291566,0.499584,0.0878711,-0.294714,0.296826,-0.954932
3520,0,17.6161,-0.860905,0.311151,0.998749,0.00437757,-0.00405042,0.0496509,0.203144,-1.61735,1.65153,-0.279616,-0.320765,1.80237,-0.0387336,-0.0589302,1.55294,0.103088,-1.50302,1.69782,0.668617,1,0.624738,0.10454,0.0380257,0.0625587,4.71095,94.056,0.479556,0.0573639,4.41089,0,1,17.6161,-0.860905,2.79175,-0.135474,0.323826,0.332874,3,0,0,0.535402,0.900739,0.962688,0.939358,0.00899624,1.41906e-41,0.619058,0.94425,-0.0157461,-0.0592305,0.104909,0.0819744,-0.0100937,0.0198784,0.00497777,-0.0565712,-0.0324208,0.0134268,0.03091,0.169328,-0.0371673,0.0576918,0.0109422,0.04064,0.304102,0.0160778,0.00470575,-0.108464,-0.0272282,0.00678727,-0.0475281,0.0809617,3,2.76476,-0.411489,0.0147097,-0.509953,0.399534,-0.244697,0.00914679,-0.00765608,0.0993795,0.199575,-1.61554,1.66725,-0.280487,-0.307234,1.79196,-0.0413864,-0.0538356,1.54799,0.100386,-1.50032,1.71346,1.8286,-1.08101,-7.62055,0.489129,-5.86602,4.13661,1.0586,-1.59221,1.60275,1.33256,-1.50375,-7.66281,1,0,0,1,0.0282033,-0.111075,-0.291085,0.488863,0.088267,-0.299326,0.131191,-0.991357
3525,0,17.6446,-0.862198,0.311362,0.9988,0.00263105,-0.00277939,0.048827,0.221873,-1.62061,1.56582,-0.279323,-0.416806,1.88158,-0.020355,-0.121216,1.61636,0.110409,-1.51463,1.61782,0.71491,1,0.441239,0.019976,0.0314898,0.0600042,4.69608,83.2334,0.128848,0.0236123,4.44836,0,1,17.6446,-0.862198,2.85292,-0.128363,0.321859,0.332874,3,0,0,0.643239,0.980222,0.969001,0.941761,0.00913102,7.11513e-37,0.879108,0.976664,-0.0189227,-0.0648663,0.105321,0.102245,-0.0182732,0.0089755,-0.0136762,-0.0194483,-0.0418189,0.0134157,0.0432942,0.131647,-0.0628189,0.0347918,0.0210335,0.0427854,0.285212,-0.00654735,0.00092748,-0.117851,-0.022287,0.038781,-0.0579161,0.101661,3,2.82672,-0.406089,-0.0210557,-0.296705,0.119692,-0.162752,0.00552732,-0.00529519,0.0977083,0.21595,-1.61794,1.57923,-0.280136,-0.395952,1.86537,-0.0240476,-0.104932,1.60254,0.111112,-1.51018,1.6296,2.14845,-0.256658,-8.52583,0.063298,-10.3358,8.46867,1.9573,-7.4015,7.31543,0.386926,-1.40397,-7.76043,0,1,1,0,0.0018582,-0.106515,-0.291236,0.46569,0.0892429,-0.295874,0.0414666,0.99914
3530,0,17.6729,-0.863437,0.31073,0.998839,0.00197335,-0.00320606,0.0480357,0.263447,-1.65784,1.55009,-0.271447,-0.523176,1.94249,-0.00541952,-0.217324,1.685,0.0914358,-1.55617,1.60898,0.665791,1,0.540254,0.310837,0.0191467,0.0580737,4.67726,129.424,0.0535792,0.174088,2.56994,0,1,17.6729,-0.863437,2.81992,-0.120025,0.317112,0.332874,3,0,0,0.5826,0.732833,0.981035,0.94358,0.00930447,6.19538e-57,0.947831,0.840223,-0.0206502,-0.0414882,0.0886617,0.0636124,-0.03308,-0.0208405,0.0699581,-0.0953532,-0.0197913,0.0192147,0.0793402,0.118194,-0.136826,-0.0146515,-0.000416412,0.055208,0.283358,-0.047584,-0.0493134,-0.0950418,0.00125921,0.0443922,-0.0368791,0.261504,3,2.79464,-0.390481,-0.120625,-0.0608468,-0.164607,-0.150935,0.00425022,-0.00621514,0.0961222,0.25418,-1.64749,1.5466,-0.273236,-0.501626,1.93257,-0.0081018,-0.197172,1.66916,0.0967625,-1.54561,1.60431,4.4586,-4.48743,0.103883,0.801423,-10.735,4.63955,1.38365,-9.95293,7.43207,-2.35321,-4.77173,0.753642,0,1,1,0,-0.0156376,-0.0978184,-0.283452,0.438558,0.0915035,-0.294514,0.237349,0.971424
3535,0,17.7007,-0.864555,0.309189,0.998869,0.00195957,-0.00419042,0.0473179,0.312166,-1.72973,1.6197,-0.261298,-0.631035,1.99577,0.00657718,-0.319529,1.77077,0.0561823,-1.62296,1.68028,0.637639,1,0.721132,0.544487,0.0145766,0.0565416,4.64048,79.2899,0.0635849,0.0586183,3.24309,0,1,17.7007,-0.864555,2.75962,-0.105903,0.314048,0.332874,3,0,0,0.486202,0.580139,0.985529,0.945027,0.00965302,3.67153e-35,0.938394,0.943067,-0.0465412,-0.0597361,0.0578364,0.0383484,-0.0554941,-0.0251179,0.147526,-0.0894735,-0.0270338,0.0144796,0.102441,0.169057,-0.0896334,-0.0163748,0.00462639,0.0454339,0.287909,-0.0188999,-0.0551414,-0.0609872,0.016331,0.0683983,-0.0507277,0.30389,3,2.73561,-0.366976,-0.203622,0.016204,-0.213085,-0.133855,0.00431143,-0.00818602,0.0946899,0.302377,-1.71308,1.59962,-0.263381,-0.609497,1.98503,0.00434499,-0.299004,1.75328,0.0641926,-1.60808,1.66015,4.91442,-7.81231,8.60198,1.03996,-10.7837,5.39693,1.15434,-10.2534,8.72668,-3.7889,-7.11668,8.6824,0,1,1,0,-0.0172174,-0.0895575,-0.26736,0.411252,0.0942282,-0.294532,0.429961,0.902847
3540,0,17.7279,-0.86553,0.307113,0.99889,0.00222608,-0.0052625,0.0467624,0.358875,-1.82541,1.76064,-0.251131,-0.737854,2.04639,0.0168895,-0.421922,1.85586,0.0114746,-1.7025,1.81774,0.614225,1,0.917195,0.65962,0.0091213,0.0555151,4.60487,43.7025,0.0584397,0.0258787,4.41548,0,1,17.7279,-0.86553,2.69427,-0.0924085,0.310153,0.332874,3,0,0,0.399638,0.517048,0.99092,0.945998,0.010003,1.04775e-19,0.943235,0.974453,-0.0617659,-0.0690431,0.0322426,0.0236645,-0.0655705,-0.0285954,0.180528,-0.0920816,-0.0245793,0.0111781,0.118831,0.189783,-0.0613696,-0.024267,0.0196696,0.0471082,0.262971,0.00632594,-0.0535392,-0.0362229,0.0404774,0.0852407,-0.0313904,0.340049,3,2.67135,-0.344637,-0.247167,0.0597572,-0.213788,-0.0957256,0.00493967,-0.0103053,0.0935859,0.350029,-1.80515,1.72797,-0.253122,-0.716632,2.03684,0.0149224,-0.401489,1.83934,0.0209889,-1.68643,1.78604,4.57304,-9.92622,15.3375,1.0045,-10.6509,4.94264,1.0046,-10.2294,8.40572,-4.61914,-8.07864,14.907,0,1,1,0,-0.00202051,-0.0848877,-0.246161,0.385074,0.0977446,-0.291986,0.609114,0.793082
3545,0,17.7546,-0.866408,0.3048,0.998901,0.00244693,-0.00605954,0.0464188,0.395635,-1.92726,1.94875,-0.239489,-0.842184,2.07646,0.0268791,-0.523577,1.93307,-0.036748,-1.7725,1.99692,0.60271,1,1.04889,0.708357,0.00183532,0.0549655,4.5885,8.78926,0.0163156,0.0186895,4.78942,0,1,17.7546,-0.866408,2.65037,-0.0854872,0.305412,0.332874,3,0,0,0.350325,0.492452,0.998166,0.946518,0.0101681,0.00015236,0.983817,0.981484,-0.0657619,-0.0721752,0.0135052,0.00983768,-0.0642415,-0.024468,0.203884,-0.101785,-0.0175262,0.0083381,0.126097,0.192292,-0.0319612,-0.02412,0.0306672,0.05295,0.228194,0.0229031,-0.049781,-0.0121676,0.0529237,0.105191,0.00356203,0.343896,3,2.62792,-0.332001,-0.267116,0.0257542,-0.114081,-0.0513595,0.00545145,-0.0118789,0.0929054,0.389535,-1.9075,1.90872,-0.241701,-0.821394,2.0705,0.0248484,-0.503288,1.91839,-0.0269219,-1.76063,1.95904,3.39237,-10.1344,19.5333,1.16368,-10.4016,2.80684,1.00938,-10.1442,7.53264,-4.85409,-6.5855,18.5388,0,1,1,0,0.0284835,-0.0849182,-0.223026,0.359125,0.101077,-0.291493,0.761771,0.647847
3550,0,17.781,-0.867279,0.302503,0.998904,0.00272491,-0.00634805,0.046302,0.41018,-2.00903,2.15756,-0.229578,-0.945781,2.107,0.0373054,-0.626666,1.98818,-0.0829834,-1.79857,2.18934,0.603292,1,1.0571,0.661186,0.00552918,0.05482,4.60916,15.5746,0.0143686,0.0225473,6.31195,0,1,17.781,-0.867279,2.64763,-0.0909223,0.30066,0.332874,3,0,0,0.347461,0.516239,0.994486,0.946656,0.00996014,1.72208e-07,0.985734,0.977705,-0.0590568,-0.0644616,-0.000243265,-0.00876552,-0.0526517,-0.0178644,0.229856,-0.122352,-0.0081726,-0.000328931,0.127794,0.17642,-0.00400689,-0.0185292,0.0367243,0.0639717,0.191857,0.0311738,-0.0443105,0.00674559,0.0546299,0.129535,0.0419902,0.32482,3,2.62481,-0.336605,-0.252735,0.112206,-0.0414898,-0.00754803,0.00603221,-0.0124302,0.0926768,0.409661,-1.99597,2.11552,-0.23142,-0.925127,2.1012,0.0352231,-0.605777,1.97846,-0.0739884,-1.7989,2.15125,0.897078,-7.52175,21.0622,0.948918,-10.3511,3.02721,1.04906,-10.4136,4.54764,-4.54681,-1.41788,19.2765,0,1,1,0,0.0714394,-0.0901538,-0.201201,0.333818,0.104441,-0.28943,0.879183,0.476485
3555,0,17.8077,-0.868277,0.300742,0.998904,0.00390174,-0.00586643,0.0462814,0.384696,-2.02584,2.35775,-0.220966,-1.04721,2.13074,0.047125,-0.730709,2.03831,-0.122197,-1.72628,2.36131,0.623196,1,0.945759,0.406695,0.012479,0.0548202,4.66082,162.868,0.141433,0.03174,11.2114,0,1,17.8077,-0.868277,2.68475,-0.106478,0.296582,0.332874,3,0,0,0.388385,0.665847,0.987599,0.946655,0.00945869,1.85067e-71,0.868113,0.968758,-0.0456954,-0.0448737,-0.0100193,-0.0220034,-0.0357662,-0.00502132,0.247876,-0.152369,0.00323382,-0.00489761,0.125905,0.142106,0.0161366,-0.0161956,0.0398119,0.0857933,0.148055,0.0335221,-0.0452738,0.0237527,0.0609202,0.167226,0.0732809,0.290344,3,2.66158,-0.35536,-0.165159,0.310993,0.210846,-0.0161406,0.00833858,-0.0113591,0.0926455,0.393481,-2.03077,2.31996,-0.222668,-1.02725,2.12676,0.0452353,-0.710076,2.02866,-0.115032,-1.75196,2.33064,-3.47016,0.0849065,19.6037,0.852583,-10.073,2.18458,0.965295,-10.3798,4.99202,-3.7426,9.759,16.4657,0,1,1,0,0.123333,-0.100577,-0.18387,0.309185,0.107561,-0.286426,0.957102,0.28975
3560,0,17.8349,-0.869453,0.300227,0.998913,0.00599783,-0.00322862,0.0461216,0.310391,-1.90285,2.51281,-0.212736,-1.14295,2.14403,0.0555452,-0.830598,2.07817,-0.150698,-1.48564,2.46523,0.656205,1,0.799545,0.0299459,0.0203951,0.0543696,4.72445,260.864,0.707907,0.0502508,14.2277,0,1,17.8349,-0.869453,2.73349,-0.125728,0.293428,0.332874,3,0,0,0.449534,0.970498,0.979811,0.947082,0.0088756,5.10692e-114,0.492674,0.950991,-0.022049,-0.000935504,-0.0115555,-0.0291975,-0.00626153,-0.000464349,0.26812,-0.16731,0.0200963,-0.0064926,0.112962,0.0929097,0.0257619,-0.0247888,0.0353245,0.108649,0.0935038,0.0212917,-0.0445682,0.026253,0.0627697,0.223419,0.090115,0.240127,3,2.71029,-0.377044,-0.00459418,0.496398,0.677483,-0.050124,0.012281,-0.00589698,0.0923144,0.328677,-1.94273,2.48779,-0.21448,-1.12444,2.14253,0.0539412,-0.811056,2.07144,-0.145967,-1.54887,2.45276,-8.38707,15.8509,14.2354,0.820105,-9.43428,1.11603,0.813925,-9.86629,3.67192,-2.59938,27.9598,8.54506,0,1,1,0,0.181082,-0.115132,-0.17363,0.285382,0.110461,-0.28363,0.995087,0.0990048
3565,0,17.862,-0.870753,0.301033,0.998915,0.00754382,0.000406072,0.0459509,0.213049,-1.58466,2.57255,-0.197853,-1.22761,2.11789,0.0648905,-0.927428,2.10492,-0.168433,-1.09321,2.45009,0.609848,1,0.941923,0.34765,0.027207,0.0542434,4.73219,176.03,0.431087,0.133918,8.63413,0,1,17.862,-0.870753,2.68603,-0.126141,0.291964,0.332874,3,0,0,0.389877,0.706346,0.97316,0.947202,0.00880717,3.55907e-77,0.649803,0.874662,0.0188483,0.0691768,-0.00348274,-0.0218188,0.0265568,0.00851643,0.284715,-0.131522,0.0408722,-0.00276114,0.0837492,-0.0165691,-0.00288895,-0.03713,0.0315814,0.125576,0.019484,-0.0728914,-0.0411824,0.0220331,0.0480524,0.26468,0.090319,0.174085,3,2.66309,-0.37041,0.121808,0.248325,0.607752,-0.00768411,0.0150345,0.00150455,0.0919254,0.233595,-1.66327,2.57164,-0.200421,-1.21112,2.12188,0.0629576,-0.908149,2.1004,-0.165355,-1.17644,2.46355,-10.0687,35.9638,3.4314,1.33963,-8.38968,-2.13433,0.914158,-9.70007,2.49664,-1.64268,41.3268,-4.21021,0,1,1,0,0.24171,-0.130545,-0.172203,0.258643,0.113814,-0.287083,0.996368,-0.0851537
